0.0000000e+00 1.0000000e+00 0.0000000e+00
1.2566371e-01  1.0000000e+00  -1.2566371e-01
2.5132741e-01  9.8420863e-01  -2.5132741e-01
3.7699112e-01  9.5262590e-01  -3.7500672e-01
5.0265482e-01  9.0550117e-01  -4.9471722e-01
6.2831853e-01  8.4333317e-01  -6.0850585e-01
7.5398224e-01  7.6686607e-01  -7.1448222e-01
8.7964594e-01  6.7708158e-01  -8.1084945e-01
1.0053096e+00  5.7518723e-01  -8.9593403e-01
1.1309734e+00  4.6260084e-01  -9.6821419e-01
1.2566371e+00  3.4093146e-01  -1.0263463e+00
1.3823008e+00  2.1195698e-01  -1.0691890e+00
1.5079645e+00  7.7598718e-02  -1.0958243e+00
1.6336282e+00  -6.0106630e-02  -1.1055757e+00
1.7592919e+00  -1.9903737e-01  -1.0980225e+00
1.8849556e+00  -3.3701894e-01  -1.0730107e+00
2.0106193e+00  -4.7185744e-01  -1.0306596e+00
2.1362830e+00  -6.0137395e-01  -9.7136428e-01
2.2619467e+00  -7.2343918e-01  -8.9579340e-01
2.3876104e+00  -8.3600790e-01  -8.0488336e-01
2.5132741e+00  -9.3715253e-01  -6.9982750e-01
2.6389378e+00  -1.0250954e+00  -5.8206144e-01
2.7646015e+00  -1.0982394e+00  -4.5324415e-01
2.8902652e+00  -1.1551958e+00  -3.1523531e-01
3.0159289e+00  -1.1948094e+00  -1.7006913e-01
3.1415927e+00  -1.2161809e+00  -1.9924948e-02
3.2672564e+00  -1.2186848e+00  1.3290486e-01
3.3929201e+00  -1.2019835e+00  2.8604930e-01
3.5185838e+00  -1.1660375e+00  4.3709500e-01
3.6442475e+00  -1.1111105e+00  5.8362359e-01
3.7699112e+00  -1.0377702e+00  7.2324985e-01
3.8955749e+00  -9.4688391e-01  8.5365989e-01
4.0212386e+00  -8.3960985e-01  9.7264883e-01
4.1469023e+00  -7.1738319e-01  1.0781573e+00
4.2725660e+00  -5.8189795e-01  1.1683064e+00
4.3982297e+00  -4.3508424e-01  1.2414298e+00
4.5238934e+00  -2.7908157e-01  1.2961041e+00
4.6495571e+00  -1.1620833e-01  1.3311745e+00
4.7752208e+00  5.1071999e-02  1.3457777e+00
4.9008845e+00  2.2018741e-01  1.3393598e+00
5.0265482e+00  3.8849633e-01  1.3116902e+00
5.1522120e+00  5.5332818e-01  1.2628703e+00
5.2778757e+00  7.1202515e-01  1.1933371e+00
5.4035394e+00  8.6198431e-01  1.1038614e+00
5.5292031e+00  1.0006996e+00  9.9554121e-01
5.6548668e+00  1.1258030e+00  8.6978959e-01
5.7805305e+00  1.2351040e+00  7.2831701e-01
5.9061942e+00  1.3266270e+00  5.7310926e-01
6.0318579e+00  1.3986460e+00  4.0640039e-01
6.1575216e+00  1.4497158e+00  2.3064135e-01
6.2831853e+00  1.4786991e+00  4.8464684e-02
6.4088490e+00  1.4847893e+00  -1.3735412e-01
